Literature,Specimen ID,Country,Specimen Type,Specimen Age (days),Rebar Present,UPV Device Brand & Model,Transducer Diameter (mm),Transducer Frequency (kHz),UPV Standard,Test Type,No. Tests,"Average Velocity, Vp (m/s)",RH Device Brand & Model,RH Standard,Orientation,No. Tests,"Median Rebound Number, RN",Core Specimen ,Height (mm),Width/Diameter (mm),Max Aggregate Size (mm),W/C Ratio,Strength Class,"Design Strength, fck (MPa)","fc,core (MPa)","fc,ref (MPa)","fc,cyl (MPa)",Notes
Fawzi et al. (2013),B40_S5_ID,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3883,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,44.0,Cube,150.0,150.0,20,0.40,C40,40,42.27,42.27,35.08,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),B40_S6_ID,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3922,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,44.0,Cube,150.0,150.0,20,0.40,C40,40,42.28,42.28,35.09,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),B15_S7_ID,Iraq,Element - Laboratory,28,TRUE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3202,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,25.0,Cube,150.0,150.0,20,0.79,C15,15,16.05,16.05,13.32,Steel reinforcement parallel to the pulse path.
Fawzi et al. (2013),B15_S8_ID,Iraq,Element - Laboratory,28,TRUE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3212,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,25.0,Cube,150.0,150.0,20,0.79,C15,15,16.54,16.54,13.73,Steel reinforcement parallel to the pulse path.
Fawzi et al. (2013),B25_S7_ID,Iraq,Element - Laboratory,28,TRUE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3630,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,30.0,Cube,150.0,150.0,20,0.53,C25,25,27.00,27.00,22.41,Steel reinforcement parallel to the pulse path.
Fawzi et al. (2013),B25_S8_ID,Iraq,Element - Laboratory,28,TRUE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3686,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,31.0,Cube,150.0,150.0,20,0.53,C25,25,27.07,27.07,22.47,Steel reinforcement parallel to the pulse path.
Fawzi et al. (2013),B35_S7_ID,Iraq,Element - Laboratory,28,TRUE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3867,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,37.0,Cube,150.0,150.0,20,0.42,C35,35,36.56,36.56,30.34,Steel reinforcement parallel to the pulse path.
Fawzi et al. (2013),B35_S8_ID,Iraq,Element - Laboratory,28,TRUE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3907,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,37.0,Cube,150.0,150.0,20,0.42,C35,35,36.62,36.62,30.39,Steel reinforcement parallel to the pulse path.
Fawzi et al. (2013),B40_S7_ID,Iraq,Element - Laboratory,28,TRUE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,4001,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,44.0,Cube,150.0,150.0,20,0.40,C40,40,42.27,42.27,35.08,Steel reinforcement parallel to the pulse path.
Fawzi et al. (2013),B40_S8_ID,Iraq,Element - Laboratory,28,TRUE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,4030,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,44.0,Cube,150.0,150.0,20,0.40,C40,40,42.28,42.28,35.09,Steel reinforcement parallel to the pulse path.
Fawzi et al. (2013),B15_S9_ID,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3171,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,25.0,Cube,150.0,150.0,20,0.79,C15,15,16.05,16.05,13.32,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),B15_S10_ID,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3201,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,25.0,Cube,150.0,150.0,20,0.79,C15,15,16.54,16.54,13.73,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),B25_S9_ID,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3508,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,30.0,Cube,150.0,150.0,20,0.53,C25,25,27.00,27.00,22.41,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),B25_S10_ID,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3558,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,31.0,Cube,150.0,150.0,20,0.53,C25,25,27.07,27.07,22.47,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),B35_S9_ID,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3743,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,37.0,Cube,150.0,150.0,20,0.42,C35,35,36.56,36.56,30.34,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),B35_S10_ID,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3780,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,37.0,Cube,150.0,150.0,20,0.42,C35,35,36.62,36.62,30.39,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),B40_S9_ID,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3883,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,44.0,Cube,150.0,150.0,20,0.40,C40,40,42.27,42.27,35.08,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),B40_S10_ID,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3907,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,44.0,Cube,150.0,150.0,20,0.40,C40,40,42.28,42.28,35.09,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C15_S1,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,3836,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,25.0,Cube,150.0,150.0,20,0.79,C15,15,16.05,16.05,13.32,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C15_S2,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,3860,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,26.0,Cube,150.0,150.0,20,0.79,C15,15,16.54,16.54,13.73,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C25_S1,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,4352,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,30.0,Cube,150.0,150.0,20,0.53,C25,25,27.00,27.00,22.41,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C25_S2,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,4366,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,31.0,Cube,150.0,150.0,20,0.53,C25,25,27.07,27.07,22.47,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C35_S1,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,4528,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,36.0,Cube,150.0,150.0,20,0.42,C35,35,36.56,36.56,30.34,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C35_S2,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,4531,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,37.0,Cube,150.0,150.0,20,0.42,C35,35,36.62,36.62,30.39,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C40_S1,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,4620,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,44.0,Cube,150.0,150.0,20,0.40,C40,40,42.27,42.27,35.08,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C40_S2,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,4685,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,44.0,Cube,150.0,150.0,20,0.40,C40,40,42.28,42.28,35.09,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C15_S3,Iraq,Element - Laboratory,28,TRUE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,3907,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,25.0,Cube,150.0,150.0,20,0.79,C15,15,16.05,16.05,13.32,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C15_S4,Iraq,Element - Laboratory,28,TRUE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,3934,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,26.0,Cube,150.0,150.0,20,0.79,C15,15,16.54,16.54,13.73,Steel reinforcement perpendicular to the pulse path.
Fawzi et al. (2013),C25_S3,Iraq,Element - Laboratory,28,TRUE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,4489,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,30.0,Cube,150.0,150.0,20,0.53,C25,25,27.00,27.00,22.41,Steel reinforcement perpendicular to the pulse path.
Fawzi et al. (2013),C25_S4,Iraq,Element - Laboratory,28,TRUE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,4530,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,31.0,Cube,150.0,150.0,20,0.53,C25,25,27.07,27.07,22.47,Steel reinforcement perpendicular to the pulse path.
Fawzi et al. (2013),C35_S3,Iraq,Element - Laboratory,28,TRUE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,4716,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,36.0,Cube,150.0,150.0,20,0.42,C35,35,36.56,36.56,30.34,Steel reinforcement perpendicular to the pulse path.
Fawzi et al. (2013),C35_S4,Iraq,Element - Laboratory,28,TRUE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,4723,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,37.0,Cube,150.0,150.0,20,0.42,C35,35,36.62,36.62,30.39,Steel reinforcement perpendicular to the pulse path.
Fawzi et al. (2013),C40_S3,Iraq,Element - Laboratory,28,TRUE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,4881,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,44.0,Cube,150.0,150.0,20,0.40,C40,40,42.27,42.27,35.08,Steel reinforcement perpendicular to the pulse path.
Fawzi et al. (2013),C40_S4,Iraq,Element - Laboratory,28,TRUE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,4977,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,44.0,Cube,150.0,150.0,20,0.40,C40,40,42.28,42.28,35.09,Steel reinforcement perpendicular to the pulse path.
Fawzi et al. (2013),C15_S5,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,3821,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,25.0,Cube,150.0,150.0,20,0.79,C15,15,16.05,16.05,13.32,Steel reinforcement perpendicular to the pulse path.
Fawzi et al. (2013),C15_S6,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,3814,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,26.0,Cube,150.0,150.0,20,0.79,C15,15,16.54,16.54,13.73,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C25_S5,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,4327,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,30.0,Cube,150.0,150.0,20,0.53,C25,25,27.00,27.00,22.41,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C25_S6,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,4303,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,31.0,Cube,150.0,150.0,20,0.53,C25,25,27.07,27.07,22.47,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C35_S5,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,4535,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,36.0,Cube,150.0,150.0,20,0.42,C35,35,36.56,36.56,30.34,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C35_S6,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,4572,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,37.0,Cube,150.0,150.0,20,0.42,C35,35,36.62,36.62,30.39,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C40_S5,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,4675,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,44.0,Cube,150.0,150.0,20,0.40,C40,40,42.27,42.27,35.08,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C40_S6,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,4784,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,44.0,Cube,150.0,150.0,20,0.40,C40,40,42.28,42.28,35.09,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C15_S7,Iraq,Element - Laboratory,28,TRUE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,3923,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,25.0,Cube,150.0,150.0,20,0.79,C15,15,16.05,16.05,13.32,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C15_S8,Iraq,Element - Laboratory,28,TRUE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,3930,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,26.0,Cube,150.0,150.0,20,0.79,C15,15,16.54,16.54,13.73,Steel reinforcement parallel to the pulse path.
Fawzi et al. (2013),C25_S7,Iraq,Element - Laboratory,28,TRUE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,4485,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,30.0,Cube,150.0,150.0,20,0.53,C25,25,27.00,27.00,22.41,Steel reinforcement parallel to the pulse path.
Fawzi et al. (2013),C25_S8,Iraq,Element - Laboratory,28,TRUE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,4516,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,31.0,Cube,150.0,150.0,20,0.53,C25,25,27.07,27.07,22.47,Steel reinforcement parallel to the pulse path.
Fawzi et al. (2013),C35_S7,Iraq,Element - Laboratory,28,TRUE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,4772,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,36.0,Cube,150.0,150.0,20,0.42,C35,35,36.56,36.56,30.34,Steel reinforcement parallel to the pulse path.
Fawzi et al. (2013),C35_S8,Iraq,Element - Laboratory,28,TRUE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,4777,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,37.0,Cube,150.0,150.0,20,0.42,C35,35,36.62,36.62,30.39,Steel reinforcement parallel to the pulse path.
Fawzi et al. (2013),C40_S7,Iraq,Element - Laboratory,28,TRUE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,5007,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,44.0,Cube,150.0,150.0,20,0.40,C40,40,42.27,42.27,35.08,Steel reinforcement parallel to the pulse path.
Fawzi et al. (2013),C40_S8,Iraq,Element - Laboratory,28,TRUE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,5063,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,44.0,Cube,150.0,150.0,20,0.40,C40,40,42.28,42.28,35.09,Steel reinforcement parallel to the pulse path.
Fawzi et al. (2013),C15_S9,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,3930,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,25.0,Cube,150.0,150.0,20,0.79,C15,15,16.05,16.05,13.32,Steel reinforcement parallel to the pulse path.
Fawzi et al. (2013),C15_S10,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,3930,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,26.0,Cube,150.0,150.0,20,0.79,C15,15,16.54,16.54,13.73,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C25_S9,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,4463,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,30.0,Cube,150.0,150.0,20,0.53,C25,25,27.00,27.00,22.41,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C25_S10,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,4453,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,31.0,Cube,150.0,150.0,20,0.53,C25,25,27.07,27.07,22.47,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C35_S9,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,4630,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,36.0,Cube,150.0,150.0,20,0.42,C35,35,36.56,36.56,30.34,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C35_S10,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,4658,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,37.0,Cube,150.0,150.0,20,0.42,C35,35,36.62,36.62,30.39,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C40_S9,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,4717,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,44.0,Cube,150.0,150.0,20,0.40,C40,40,42.27,42.27,35.08,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C40_S10,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Direct,3,4784,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,44.0,Cube,150.0,150.0,20,0.40,C40,40,42.28,42.28,35.09,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C15_S1_ID,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3022,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,25.0,Cube,150.0,150.0,20,0.79,C15,15,16.05,16.05,13.32,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C15_S2_ID,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3080,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,26.0,Cube,150.0,150.0,20,0.79,C15,15,16.54,16.54,13.73,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C25_S1_ID,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3531,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,30.0,Cube,150.0,150.0,20,0.53,C25,25,27.00,27.00,22.41,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C25_S2_ID,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3554,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,31.0,Cube,150.0,150.0,20,0.53,C25,25,27.07,27.07,22.47,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C35_S1_ID,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3747,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,36.0,Cube,150.0,150.0,20,0.42,C35,35,36.56,36.56,30.34,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C35_S2_ID,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3776,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,37.0,Cube,150.0,150.0,20,0.42,C35,35,36.62,36.62,30.39,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C40_S1_ID,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3815,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,44.0,Cube,150.0,150.0,20,0.40,C40,40,42.27,42.27,35.08,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C40_S2_ID,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3892,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,44.0,Cube,150.0,150.0,20,0.40,C40,40,42.28,42.28,35.09,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C15_S3_ID,Iraq,Element - Laboratory,28,TRUE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3057,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,25.0,Cube,150.0,150.0,20,0.79,C15,15,16.05,16.05,13.32,Steel reinforcement perpendicular to the pulse path.
Fawzi et al. (2013),C15_S4_ID,Iraq,Element - Laboratory,28,TRUE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3123,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,26.0,Cube,150.0,150.0,20,0.79,C15,15,16.54,16.54,13.73,Steel reinforcement perpendicular to the pulse path.
Fawzi et al. (2013),C25_S3_ID,Iraq,Element - Laboratory,28,TRUE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3620,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,30.0,Cube,150.0,150.0,20,0.53,C25,25,27.00,27.00,22.41,Steel reinforcement perpendicular to the pulse path.
Fawzi et al. (2013),C25_S4_ID,Iraq,Element - Laboratory,28,TRUE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3631,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,31.0,Cube,150.0,150.0,20,0.53,C25,25,27.07,27.07,22.47,Steel reinforcement perpendicular to the pulse path.
Fawzi et al. (2013),C35_S3_ID,Iraq,Element - Laboratory,28,TRUE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3839,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,36.0,Cube,150.0,150.0,20,0.42,C35,35,36.56,36.56,30.34,Steel reinforcement perpendicular to the pulse path.
Fawzi et al. (2013),C35_S4_ID,Iraq,Element - Laboratory,28,TRUE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3877,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,37.0,Cube,150.0,150.0,20,0.42,C35,35,36.62,36.62,30.39,Steel reinforcement perpendicular to the pulse path.
Fawzi et al. (2013),C40_S3_ID,Iraq,Element - Laboratory,28,TRUE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3935,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,44.0,Cube,150.0,150.0,20,0.40,C40,40,42.27,42.27,35.08,Steel reinforcement perpendicular to the pulse path.
Fawzi et al. (2013),C40_S4_ID,Iraq,Element - Laboratory,28,TRUE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,4013,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,44.0,Cube,150.0,150.0,20,0.40,C40,40,42.28,42.28,35.09,Steel reinforcement perpendicular to the pulse path.
Fawzi et al. (2013),C15_S5_ID,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3030,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,25.0,Cube,150.0,150.0,20,0.79,C15,15,16.05,16.05,13.32,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C15_S6_ID,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3063,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,26.0,Cube,150.0,150.0,20,0.79,C15,15,16.54,16.54,13.73,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C25_S5_ID,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3473,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,30.0,Cube,150.0,150.0,20,0.53,C25,25,27.00,27.00,22.41,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C25_S6_ID,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3470,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,31.0,Cube,150.0,150.0,20,0.53,C25,25,27.07,27.07,22.47,No steel reinforcement intercepting the pulse path.
Fawzi et al. (2013),C35_S5_ID,Iraq,Element - Laboratory,28,FALSE,PROCEQ PUNDIT Lab+,,,ASTM C597 (2002),Indirect,3,3702,PROCEQ Schmidt Hammer,ASTM C805 (2002),Vertical,3,36.0,Cube,150.0,150.0,20,0.42,C35,35,36.56,36.56,30.34,No steel reinforcement intercepting the pulse path.
