Literature,Specimen ID,Country,Specimen Type,Specimen Age (days),Rebar Present,RH Device Brand & Model,Standard,Orientation,No. Tests,"Median Rebound Number, RN",Core Specimen ,Height (mm),Width/Diameter (mm),Max Aggregate Size (mm),W/C Ratio,Strength Class,"Design Strength, fck (MPa)","fc,core (MPa)","fc,ref (MPa)","fc,cyl (MPa)",Notes
Szilagyi (2013b),MV_C113,Hungary,Cube - Laboratory,180,FALSE,Original Schmidt Type N,,Horizontal,20,55.4,Cube,150.0,150.0,,0.38,,,103.96,103.96,92.86,
Szilagyi (2013b),MV_C114,Hungary,Cube - Laboratory,7,FALSE,Original Schmidt Type N,,Horizontal,20,38.4,Cube,150.0,150.0,,0.51,,,43.64,43.64,36.22,
Szilagyi (2013b),MV_C115,Hungary,Cube - Laboratory,14,FALSE,Original Schmidt Type N,,Horizontal,20,42.7,Cube,150.0,150.0,,0.51,,,55.02,55.02,45.67,
Szilagyi (2013b),MV_C116,Hungary,Cube - Laboratory,28,FALSE,Original Schmidt Type N,,Horizontal,20,43.0,Cube,150.0,150.0,,0.51,,,63.64,63.64,52.82,
Szilagyi (2013b),MV_C117,Hungary,Cube - Laboratory,56,FALSE,Original Schmidt Type N,,Horizontal,20,47.0,Cube,150.0,150.0,,0.51,,,68.50,68.50,57.40,
Szilagyi (2013b),MV_C118,Hungary,Cube - Laboratory,90,FALSE,Original Schmidt Type N,,Horizontal,20,47.0,Cube,150.0,150.0,,0.51,,,73.79,73.79,62.69,
Szilagyi (2013b),MV_C119,Hungary,Cube - Laboratory,180,FALSE,Original Schmidt Type N,,Horizontal,20,47.7,Cube,150.0,150.0,,0.51,,,74.70,74.70,63.60,
Szilagyi (2013b),MV_C120,Hungary,Cube - Laboratory,7,FALSE,Original Schmidt Type N,,Horizontal,20,45.4,Cube,150.0,150.0,,0.47,,,58.77,58.77,48.78,
Szilagyi (2013b),MV_C121,Hungary,Cube - Laboratory,14,FALSE,Original Schmidt Type N,,Horizontal,20,48.3,Cube,150.0,150.0,,0.47,,,68.02,68.02,56.92,
Szilagyi (2013b),MV_C122,Hungary,Cube - Laboratory,28,FALSE,Original Schmidt Type N,,Horizontal,20,49.1,Cube,150.0,150.0,,0.47,,,73.98,73.98,62.88,
Szilagyi (2013b),MV_C123,Hungary,Cube - Laboratory,56,FALSE,Original Schmidt Type N,,Horizontal,20,50.3,Cube,150.0,150.0,,0.47,,,75.53,75.53,64.43,
Szilagyi (2013b),MV_C124,Hungary,Cube - Laboratory,90,FALSE,Original Schmidt Type N,,Horizontal,20,51.9,Cube,150.0,150.0,,0.47,,,81.93,81.93,70.83,
Szilagyi (2013b),MV_C125,Hungary,Cube - Laboratory,180,FALSE,Original Schmidt Type N,,Horizontal,20,52.3,Cube,150.0,150.0,,0.47,,,83.45,83.45,72.35,
Szilagyi (2013b),MV_C126,Hungary,Cube - Laboratory,7,FALSE,Original Schmidt Type N,,Horizontal,20,45.4,Cube,150.0,150.0,,0.43,,,66.16,66.16,55.06,
Szilagyi (2013b),MV_C127,Hungary,Cube - Laboratory,14,FALSE,Original Schmidt Type N,,Horizontal,20,49.5,Cube,150.0,150.0,,0.43,,,77.27,77.27,66.17,
Szilagyi (2013b),MV_C128,Hungary,Cube - Laboratory,28,FALSE,Original Schmidt Type N,,Horizontal,20,51.3,Cube,150.0,150.0,,0.43,,,84.46,84.46,73.36,
Szilagyi (2013b),MV_C129,Hungary,Cube - Laboratory,56,FALSE,Original Schmidt Type N,,Horizontal,20,51.5,Cube,150.0,150.0,,0.43,,,87.80,87.80,76.70,
Szilagyi (2013b),MV_C130,Hungary,Cube - Laboratory,90,FALSE,Original Schmidt Type N,,Horizontal,20,52.5,Cube,150.0,150.0,,0.43,,,93.67,93.67,82.57,
Szilagyi (2013b),MV_C131,Hungary,Cube - Laboratory,180,FALSE,Original Schmidt Type N,,Horizontal,20,53.0,Cube,150.0,150.0,,0.43,,,94.23,94.23,83.13,
Szilagyi (2013b),MV_C132,Hungary,Cube - Laboratory,7,FALSE,Original Schmidt Type N,,Horizontal,20,36.4,Cube,150.0,150.0,,0.60,,,35.55,35.55,29.51,
Szilagyi (2013b),MV_C133,Hungary,Cube - Laboratory,14,FALSE,Original Schmidt Type N,,Horizontal,20,38.8,Cube,150.0,150.0,,0.60,,,45.01,45.01,37.36,
Szilagyi (2013b),MV_C134,Hungary,Cube - Laboratory,28,FALSE,Original Schmidt Type N,,Horizontal,20,40.6,Cube,150.0,150.0,,0.60,,,53.79,53.79,44.65,
Szilagyi (2013b),MV_C135,Hungary,Cube - Laboratory,56,FALSE,Original Schmidt Type N,,Horizontal,20,42.4,Cube,150.0,150.0,,0.60,,,57.17,57.17,47.45,
Szilagyi (2013b),MV_C136,Hungary,Cube - Laboratory,90,FALSE,Original Schmidt Type N,,Horizontal,20,45.9,Cube,150.0,150.0,,0.60,,,63.02,63.02,52.31,
Szilagyi (2013b),MV_C137,Hungary,Cube - Laboratory,180,FALSE,Original Schmidt Type N,,Horizontal,20,49.2,Cube,150.0,150.0,,0.60,,,64.35,64.35,53.41,
Szilagyi (2013b),MV_C138,Hungary,Cube - Laboratory,7,FALSE,Original Schmidt Type N,,Horizontal,20,36.2,Cube,150.0,150.0,,0.55,,,37.98,37.98,31.52,
Szilagyi (2013b),MV_C139,Hungary,Cube - Laboratory,14,FALSE,Original Schmidt Type N,,Horizontal,20,40.0,Cube,150.0,150.0,,0.55,,,51.04,51.04,42.36,
Szilagyi (2013b),MV_C140,Hungary,Cube - Laboratory,28,FALSE,Original Schmidt Type N,,Horizontal,20,40.4,Cube,150.0,150.0,,0.55,,,53.63,53.63,44.51,
Szilagyi (2013b),MV_C141,Hungary,Cube - Laboratory,56,FALSE,Original Schmidt Type N,,Horizontal,20,42.3,Cube,150.0,150.0,,0.55,,,58.05,58.05,48.18,
Szilagyi (2013b),MV_C142,Hungary,Cube - Laboratory,90,FALSE,Original Schmidt Type N,,Horizontal,20,45.5,Cube,150.0,150.0,,0.55,,,61.68,61.68,51.19,
Szilagyi (2013b),MV_C143,Hungary,Cube - Laboratory,180,FALSE,Original Schmidt Type N,,Horizontal,20,46.2,Cube,150.0,150.0,,0.55,,,62.25,62.25,51.67,
Szilagyi (2013b),MV_C144,Hungary,Cube - Laboratory,7,FALSE,Original Schmidt Type N,,Horizontal,20,37.7,Cube,150.0,150.0,,0.50,,,42.27,42.27,35.08,
Szilagyi (2013b),MV_C145,Hungary,Cube - Laboratory,14,FALSE,Original Schmidt Type N,,Horizontal,20,42.9,Cube,150.0,150.0,,0.50,,,49.31,49.31,40.93,
Szilagyi (2013b),MV_C146,Hungary,Cube - Laboratory,28,FALSE,Original Schmidt Type N,,Horizontal,20,43.3,Cube,150.0,150.0,,0.50,,,57.92,57.92,48.07,
Szilagyi (2013b),MV_C147,Hungary,Cube - Laboratory,56,FALSE,Original Schmidt Type N,,Horizontal,20,43.8,Cube,150.0,150.0,,0.50,,,59.29,59.29,49.21,
Szilagyi (2013b),MV_C148,Hungary,Cube - Laboratory,90,FALSE,Original Schmidt Type N,,Horizontal,20,45.7,Cube,150.0,150.0,,0.50,,,59.56,59.56,49.43,
Szilagyi (2013b),MV_C149,Hungary,Cube - Laboratory,180,FALSE,Original Schmidt Type N,,Horizontal,20,49.7,Cube,150.0,150.0,,0.50,,,59.63,59.63,49.49,
Szilagyi (2013b),MV_C150,Hungary,Cube - Laboratory,7,FALSE,Original Schmidt Type N,,Horizontal,20,41.3,Cube,150.0,150.0,,0.45,,,52.64,52.64,43.69,
Szilagyi (2013b),MV_C151,Hungary,Cube - Laboratory,14,FALSE,Original Schmidt Type N,,Horizontal,20,44.8,Cube,150.0,150.0,,0.45,,,61.19,61.19,50.79,
Szilagyi (2013b),MV_C152,Hungary,Cube - Laboratory,28,FALSE,Original Schmidt Type N,,Horizontal,20,45.3,Cube,150.0,150.0,,0.45,,,68.04,68.04,56.94,
Szilagyi (2013b),MV_C153,Hungary,Cube - Laboratory,56,FALSE,Original Schmidt Type N,,Horizontal,20,46.3,Cube,150.0,150.0,,0.45,,,69.79,69.79,58.69,
Szilagyi (2013b),MV_C154,Hungary,Cube - Laboratory,90,FALSE,Original Schmidt Type N,,Horizontal,20,47.5,Cube,150.0,150.0,,0.45,,,70.51,70.51,59.41,
Szilagyi (2013b),MV_C155,Hungary,Cube - Laboratory,180,FALSE,Original Schmidt Type N,,Horizontal,20,48.8,Cube,150.0,150.0,,0.45,,,72.72,72.72,61.62,
Szilagyi (2013b),MV_C156,Hungary,Cube - Laboratory,7,FALSE,Original Schmidt Type N,,Horizontal,20,42.0,Cube,150.0,150.0,,0.41,,,54.26,54.26,45.04,
Szilagyi (2013b),MV_C157,Hungary,Cube - Laboratory,14,FALSE,Original Schmidt Type N,,Horizontal,20,45.6,Cube,150.0,150.0,,0.41,,,62.21,62.21,51.63,
Szilagyi (2013b),MV_C158,Hungary,Cube - Laboratory,28,FALSE,Original Schmidt Type N,,Horizontal,20,46.5,Cube,150.0,150.0,,0.41,,,70.43,70.43,59.33,
Szilagyi (2013b),MV_C159,Hungary,Cube - Laboratory,56,FALSE,Original Schmidt Type N,,Horizontal,20,46.6,Cube,150.0,150.0,,0.41,,,72.72,72.72,61.62,
Szilagyi (2013b),MV_C160,Hungary,Cube - Laboratory,90,FALSE,Original Schmidt Type N,,Horizontal,20,48.3,Cube,150.0,150.0,,0.41,,,74.18,74.18,63.08,
Szilagyi (2013b),MV_C161,Hungary,Cube - Laboratory,180,FALSE,Original Schmidt Type N,,Horizontal,20,50.7,Cube,150.0,150.0,,0.41,,,76.80,76.80,65.70,
Szilagyi (2013b),MV_C162,Hungary,Cube - Laboratory,7,FALSE,Original Schmidt Type N,,Horizontal,20,44.0,Cube,150.0,150.0,,0.38,,,56.27,56.27,46.70,
Szilagyi (2013b),MV_C163,Hungary,Cube - Laboratory,14,FALSE,Original Schmidt Type N,,Horizontal,20,44.5,Cube,150.0,150.0,,0.38,,,66.27,66.27,55.17,
Szilagyi (2013b),MV_C164,Hungary,Cube - Laboratory,28,FALSE,Original Schmidt Type N,,Horizontal,20,46.8,Cube,150.0,150.0,,0.38,,,71.66,71.66,60.56,
Szilagyi (2013b),MV_C165,Hungary,Cube - Laboratory,56,FALSE,Original Schmidt Type N,,Horizontal,20,48.0,Cube,150.0,150.0,,0.38,,,72.73,72.73,61.63,
Szilagyi (2013b),MV_C166,Hungary,Cube - Laboratory,90,FALSE,Original Schmidt Type N,,Horizontal,20,49.4,Cube,150.0,150.0,,0.38,,,77.19,77.19,66.09,
Szilagyi (2013b),MV_C167,Hungary,Cube - Laboratory,180,FALSE,Original Schmidt Type N,,Horizontal,20,50.1,Cube,150.0,150.0,,0.38,,,84.64,84.64,73.54,
Szilagyi (2013b),MV_C168,Hungary,Cube - Laboratory,7,FALSE,Original Schmidt Type N,,Horizontal,20,36.0,Cube,150.0,150.0,,0.51,,,40.94,40.94,33.98,
Szilagyi (2013b),MV_C169,Hungary,Cube - Laboratory,14,FALSE,Original Schmidt Type N,,Horizontal,20,39.0,Cube,150.0,150.0,,0.51,,,46.69,46.69,38.75,
Szilagyi (2013b),MV_C170,Hungary,Cube - Laboratory,28,FALSE,Original Schmidt Type N,,Horizontal,20,40.5,Cube,150.0,150.0,,0.51,,,51.32,51.32,42.60,
Szilagyi (2013b),MV_C171,Hungary,Cube - Laboratory,56,FALSE,Original Schmidt Type N,,Horizontal,20,41.4,Cube,150.0,150.0,,0.51,,,55.40,55.40,45.98,
Szilagyi (2013b),MV_C172,Hungary,Cube - Laboratory,90,FALSE,Original Schmidt Type N,,Horizontal,20,45.5,Cube,150.0,150.0,,0.51,,,57.56,57.56,47.77,
Szilagyi (2013b),MV_C173,Hungary,Cube - Laboratory,180,FALSE,Original Schmidt Type N,,Horizontal,20,46.6,Cube,150.0,150.0,,0.51,,,63.03,63.03,52.31,
Szilagyi (2013b),MV_C174,Hungary,Cube - Laboratory,7,FALSE,Original Schmidt Type N,,Horizontal,20,40.6,Cube,150.0,150.0,,0.47,,,49.34,49.34,40.95,
Szilagyi (2013b),MV_C175,Hungary,Cube - Laboratory,14,FALSE,Original Schmidt Type N,,Horizontal,20,41.7,Cube,150.0,150.0,,0.47,,,53.31,53.31,44.25,
Szilagyi (2013b),MV_C176,Hungary,Cube - Laboratory,28,FALSE,Original Schmidt Type N,,Horizontal,20,43.5,Cube,150.0,150.0,,0.47,,,58.28,58.28,48.37,
Szilagyi (2013b),MV_C177,Hungary,Cube - Laboratory,56,FALSE,Original Schmidt Type N,,Horizontal,20,45.0,Cube,150.0,150.0,,0.47,,,65.01,65.01,53.91,
Szilagyi (2013b),MV_C178,Hungary,Cube - Laboratory,90,FALSE,Original Schmidt Type N,,Horizontal,20,47.2,Cube,150.0,150.0,,0.47,,,66.39,66.39,55.29,
Szilagyi (2013b),MV_C179,Hungary,Cube - Laboratory,180,FALSE,Original Schmidt Type N,,Horizontal,20,48.5,Cube,150.0,150.0,,0.47,,,71.48,71.48,60.38,
Szilagyi (2013b),MV_C180,Hungary,Cube - Laboratory,7,FALSE,Original Schmidt Type N,,Horizontal,20,33.7,Cube,150.0,150.0,,0.60,,,35.01,35.01,29.06,
Szilagyi (2013b),MV_C181,Hungary,Cube - Laboratory,14,FALSE,Original Schmidt Type N,,Horizontal,20,38.8,Cube,150.0,150.0,,0.60,,,41.05,41.05,34.07,
Szilagyi (2013b),MV_C182,Hungary,Cube - Laboratory,28,FALSE,Original Schmidt Type N,,Horizontal,20,40.2,Cube,150.0,150.0,,0.60,,,47.07,47.07,39.07,
Szilagyi (2013b),MV_C183,Hungary,Cube - Laboratory,56,FALSE,Original Schmidt Type N,,Horizontal,20,42.4,Cube,150.0,150.0,,0.60,,,49.87,49.87,41.39,
Szilagyi (2013b),MV_C184,Hungary,Cube - Laboratory,90,FALSE,Original Schmidt Type N,,Horizontal,20,42.5,Cube,150.0,150.0,,0.60,,,54.52,54.52,45.25,
Szilagyi (2013b),MV_C185,Hungary,Cube - Laboratory,7,FALSE,Original Schmidt Type N,,Horizontal,20,40.9,Cube,150.0,150.0,,0.50,,,47.24,47.24,39.21,
Szilagyi (2013b),MV_C186,Hungary,Cube - Laboratory,14,FALSE,Original Schmidt Type N,,Horizontal,20,43.7,Cube,150.0,150.0,,0.50,,,51.86,51.86,43.04,
Szilagyi (2013b),MV_C187,Hungary,Cube - Laboratory,28,FALSE,Original Schmidt Type N,,Horizontal,20,44.0,Cube,150.0,150.0,,0.50,,,57.14,57.14,47.43,
Szilagyi (2013b),MV_C188,Hungary,Cube - Laboratory,56,FALSE,Original Schmidt Type N,,Horizontal,20,44.6,Cube,150.0,150.0,,0.50,,,62.25,62.25,51.67,
Szilagyi (2013b),MV_C189,Hungary,Cube - Laboratory,90,FALSE,Original Schmidt Type N,,Horizontal,20,45.0,Cube,150.0,150.0,,0.50,,,69.69,69.69,58.59,
Szilagyi (2013b),MV_C190,Hungary,Cube - Laboratory,7,FALSE,Original Schmidt Type N,,Horizontal,20,32.5,Cube,150.0,150.0,,0.45,,,37.74,37.74,31.32,
Szilagyi (2013b),MV_C191,Hungary,Cube - Laboratory,14,FALSE,Original Schmidt Type N,,Horizontal,20,37.4,Cube,150.0,150.0,,0.45,,,49.49,49.49,41.08,
Szilagyi (2013b),MV_C192,Hungary,Cube - Laboratory,28,FALSE,Original Schmidt Type N,,Horizontal,20,39.3,Cube,150.0,150.0,,0.45,,,56.16,56.16,46.61,
Szilagyi (2013b),MV_C193,Hungary,Cube - Laboratory,56,FALSE,Original Schmidt Type N,,Horizontal,20,41.0,Cube,150.0,150.0,,0.45,,,63.60,63.60,52.79,
Szilagyi (2013b),MV_C194,Hungary,Cube - Laboratory,90,FALSE,Original Schmidt Type N,,Horizontal,20,43.2,Cube,150.0,150.0,,0.45,,,67.31,67.31,56.21,
Szilagyi (2013b),MV_C195,Hungary,Cube - Laboratory,180,FALSE,Original Schmidt Type N,,Horizontal,20,44.9,Cube,150.0,150.0,,0.45,,,70.78,70.78,59.68,
Szilagyi (2013b),MV_C196,Hungary,Cube - Laboratory,7,FALSE,Original Schmidt Type N,,Horizontal,20,32.0,Cube,150.0,150.0,,0.41,,,33.90,33.90,28.14,
Szilagyi (2013b),MV_C197,Hungary,Cube - Laboratory,14,FALSE,Original Schmidt Type N,,Horizontal,20,37.5,Cube,150.0,150.0,,0.41,,,44.76,44.76,37.15,
Szilagyi (2013b),MV_C198,Hungary,Cube - Laboratory,28,FALSE,Original Schmidt Type N,,Horizontal,20,38.9,Cube,150.0,150.0,,0.41,,,54.88,54.88,45.55,
Szilagyi (2013b),MV_C199,Hungary,Cube - Laboratory,56,FALSE,Original Schmidt Type N,,Horizontal,20,40.0,Cube,150.0,150.0,,0.41,,,57.03,57.03,47.33,
Szilagyi (2013b),MV_C200,Hungary,Cube - Laboratory,90,FALSE,Original Schmidt Type N,,Horizontal,20,41.4,Cube,150.0,150.0,,0.41,,,66.20,66.20,55.10,
Szilagyi (2013b),MV_C201,Hungary,Cube - Laboratory,180,FALSE,Original Schmidt Type N,,Horizontal,20,43.9,Cube,150.0,150.0,,0.41,,,69.76,69.76,58.66,
Szilagyi (2013b),MV_C202,Hungary,Cube - Laboratory,7,FALSE,Original Schmidt Type N,,Horizontal,20,34.9,Cube,150.0,150.0,,0.38,,,40.16,40.16,33.33,
Szilagyi (2013b),MV_C203,Hungary,Cube - Laboratory,14,FALSE,Original Schmidt Type N,,Horizontal,20,41.1,Cube,150.0,150.0,,0.38,,,62.40,62.40,51.79,
Szilagyi (2013b),MV_C204,Hungary,Cube - Laboratory,28,FALSE,Original Schmidt Type N,,Horizontal,20,43.2,Cube,150.0,150.0,,0.38,,,64.37,64.37,53.43,
Szilagyi (2013b),MV_C205,Hungary,Cube - Laboratory,56,FALSE,Original Schmidt Type N,,Horizontal,20,43.3,Cube,150.0,150.0,,0.38,,,67.59,67.59,56.49,
Szilagyi (2013b),MV_C206,Hungary,Cube - Laboratory,90,FALSE,Original Schmidt Type N,,Horizontal,20,46.7,Cube,150.0,150.0,,0.38,,,79.79,79.79,68.69,
Szilagyi (2013b),MV_C207,Hungary,Cube - Laboratory,180,FALSE,Original Schmidt Type N,,Horizontal,20,47.6,Cube,150.0,150.0,,0.38,,,85.11,85.11,74.01,
Szilagyi (2013b),MV_C208,Hungary,Cube - Laboratory,7,FALSE,Original Schmidt Type N,,Horizontal,20,29.1,Cube,150.0,150.0,,0.51,,,30.36,30.36,25.20,
Szilagyi (2013b),MV_C209,Hungary,Cube - Laboratory,14,FALSE,Original Schmidt Type N,,Horizontal,20,36.8,Cube,150.0,150.0,,0.51,,,45.57,45.57,37.82,
Szilagyi (2013b),MV_C210,Hungary,Cube - Laboratory,28,FALSE,Original Schmidt Type N,,Horizontal,20,38.4,Cube,150.0,150.0,,0.51,,,52.79,52.79,43.82,
Szilagyi (2013b),MV_C211,Hungary,Cube - Laboratory,56,FALSE,Original Schmidt Type N,,Horizontal,20,39.7,Cube,150.0,150.0,,0.51,,,54.60,54.60,45.32,
Szilagyi (2013b),MV_C212,Hungary,Cube - Laboratory,90,FALSE,Original Schmidt Type N,,Horizontal,20,40.3,Cube,150.0,150.0,,0.51,,,58.85,58.85,48.85,
Szilagyi (2013b),MV_C213,Hungary,Cube - Laboratory,180,FALSE,Original Schmidt Type N,,Horizontal,20,40.4,Cube,150.0,150.0,,0.51,,,61.79,61.79,51.29,
Szilagyi (2013b),MV_C214,Hungary,Cube - Laboratory,7,FALSE,Original Schmidt Type N,,Horizontal,20,26.0,Cube,150.0,150.0,,0.47,,,32.12,32.12,26.66,
Szilagyi (2013b),MV_C215,Hungary,Cube - Laboratory,14,FALSE,Original Schmidt Type N,,Horizontal,20,39.0,Cube,150.0,150.0,,0.47,,,49.88,49.88,41.40,
Szilagyi (2013b),MV_C216,Hungary,Cube - Laboratory,28,FALSE,Original Schmidt Type N,,Horizontal,20,40.1,Cube,150.0,150.0,,0.47,,,57.18,57.18,47.46,
Szilagyi (2013b),MV_C217,Hungary,Cube - Laboratory,56,FALSE,Original Schmidt Type N,,Horizontal,20,42.7,Cube,150.0,150.0,,0.47,,,61.97,61.97,51.44,
Szilagyi (2013b),MV_C218,Hungary,Cube - Laboratory,90,FALSE,Original Schmidt Type N,,Horizontal,20,43.0,Cube,150.0,150.0,,0.47,,,65.87,65.87,54.77,
Szilagyi (2013b),MV_C219,Hungary,Cube - Laboratory,180,FALSE,Original Schmidt Type N,,Horizontal,20,43.4,Cube,150.0,150.0,,0.47,,,69.61,69.61,58.51,
Szilagyi (2013b),MV_C220,Hungary,Cube - Laboratory,7,FALSE,Original Schmidt Type N,,Horizontal,20,37.8,Cube,150.0,150.0,,0.43,,,40.11,40.11,33.29,
Szilagyi (2013b),MV_C221,Hungary,Cube - Laboratory,14,FALSE,Original Schmidt Type N,,Horizontal,20,41.2,Cube,150.0,150.0,,0.43,,,55.95,55.95,46.44,
Szilagyi (2013b),MV_C222,Hungary,Cube - Laboratory,28,FALSE,Original Schmidt Type N,,Horizontal,20,43.7,Cube,150.0,150.0,,0.43,,,69.81,69.81,58.71,
Szilagyi (2013b),MV_C223,Hungary,Cube - Laboratory,56,FALSE,Original Schmidt Type N,,Horizontal,20,48.8,Cube,150.0,150.0,,0.43,,,78.09,78.09,66.99,
Szilagyi (2013b),MV_C224,Hungary,Cube - Laboratory,90,FALSE,Original Schmidt Type N,,Horizontal,20,49.6,Cube,150.0,150.0,,0.43,,,83.43,83.43,72.33,
Szilagyi (2013b),MV_C225,Hungary,Cube - Laboratory,180,FALSE,Original Schmidt Type N,,Horizontal,20,50.1,Cube,150.0,150.0,,0.43,,,87.94,87.94,76.84,
Szilagyi (2013b),MV_C226,Hungary,Cube - Laboratory,7,FALSE,Original Schmidt Type N,,Horizontal,20,27.5,Cube,150.0,150.0,,0.60,,,26.63,26.63,22.10,
Szilagyi (2013b),MV_C227,Hungary,Cube - Laboratory,14,FALSE,Original Schmidt Type N,,Horizontal,20,33.1,Cube,150.0,150.0,,0.60,,,35.36,35.36,29.35,
Szilagyi (2013b),MV_C228,Hungary,Cube - Laboratory,28,FALSE,Original Schmidt Type N,,Horizontal,20,34.8,Cube,150.0,150.0,,0.60,,,41.63,41.63,34.55,
Szilagyi (2013b),MV_C229,Hungary,Cube - Laboratory,56,FALSE,Original Schmidt Type N,,Horizontal,20,37.4,Cube,150.0,150.0,,0.60,,,48.16,48.16,39.97,
Szilagyi (2013b),MV_C230,Hungary,Cube - Laboratory,90,FALSE,Original Schmidt Type N,,Horizontal,20,38.6,Cube,150.0,150.0,,0.60,,,52.10,52.10,43.24,
Szilagyi (2013b),MV_C231,Hungary,Cube - Laboratory,180,FALSE,Original Schmidt Type N,,Horizontal,20,39.4,Cube,150.0,150.0,,0.60,,,53.81,53.81,44.66,
Szilagyi (2013b),MV_C232,Hungary,Cube - Laboratory,7,FALSE,Original Schmidt Type N,,Horizontal,20,27.1,Cube,150.0,150.0,,0.55,,,27.97,27.97,23.22,
Szilagyi (2013b),MV_C233,Hungary,Cube - Laboratory,14,FALSE,Original Schmidt Type N,,Horizontal,20,33.8,Cube,150.0,150.0,,0.55,,,38.52,38.52,31.97,
Szilagyi (2013b),MV_C234,Hungary,Cube - Laboratory,28,FALSE,Original Schmidt Type N,,Horizontal,20,36.5,Cube,150.0,150.0,,0.55,,,46.21,46.21,38.35,
Szilagyi (2013b),MV_C235,Hungary,Cube - Laboratory,56,FALSE,Original Schmidt Type N,,Horizontal,20,37.6,Cube,150.0,150.0,,0.55,,,51.25,51.25,42.54,
Szilagyi (2013b),MV_C236,Hungary,Cube - Laboratory,90,FALSE,Original Schmidt Type N,,Horizontal,20,38.8,Cube,150.0,150.0,,0.55,,,54.78,54.78,45.47,
Szilagyi (2013b),MV_C237,Hungary,Cube - Laboratory,180,FALSE,Original Schmidt Type N,,Horizontal,20,42.2,Cube,150.0,150.0,,0.55,,,58.85,58.85,48.85,
Szilagyi (2013b),MV_C238,Hungary,Cube - Laboratory,7,FALSE,Original Schmidt Type N,,Horizontal,20,28.1,Cube,150.0,150.0,,0.50,,,26.17,26.17,21.72,
Szilagyi (2013b),MV_C239,Hungary,Cube - Laboratory,14,FALSE,Original Schmidt Type N,,Horizontal,20,34.8,Cube,150.0,150.0,,0.50,,,39.38,39.38,32.69,
Szilagyi (2013b),MV_C240,Hungary,Cube - Laboratory,28,FALSE,Original Schmidt Type N,,Horizontal,20,35.6,Cube,150.0,150.0,,0.50,,,49.19,49.19,40.83,
Szilagyi (2013b),MV_C241,Hungary,Cube - Laboratory,56,FALSE,Original Schmidt Type N,,Horizontal,20,38.3,Cube,150.0,150.0,,0.50,,,53.63,53.63,44.51,
Szilagyi (2013b),MV_C242,Hungary,Cube - Laboratory,90,FALSE,Original Schmidt Type N,,Horizontal,20,42.7,Cube,150.0,150.0,,0.50,,,58.77,58.77,48.78,
Szilagyi (2013b),MV_C243,Hungary,Cube - Laboratory,180,FALSE,Original Schmidt Type N,,Horizontal,20,44.2,Cube,150.0,150.0,,0.50,,,59.61,59.61,49.48,
Szilagyi (2013b),MV_C244,Hungary,Cube - Laboratory,7,FALSE,Original Schmidt Type N,,Horizontal,20,30.6,Cube,150.0,150.0,,0.45,,,32.88,32.88,27.29,
Szilagyi (2013b),MV_C245,Hungary,Cube - Laboratory,14,FALSE,Original Schmidt Type N,,Horizontal,20,34.8,Cube,150.0,150.0,,0.45,,,39.94,39.94,33.15,
Szilagyi (2013b),MV_C246,Hungary,Cube - Laboratory,28,FALSE,Original Schmidt Type N,,Horizontal,20,35.5,Cube,150.0,150.0,,0.45,,,47.20,47.20,39.18,
Szilagyi (2013b),MV_C247,Hungary,Cube - Laboratory,56,FALSE,Original Schmidt Type N,,Horizontal,20,39.6,Cube,150.0,150.0,,0.45,,,51.21,51.21,42.50,
Szilagyi (2013b),MV_C248,Hungary,Cube - Laboratory,90,FALSE,Original Schmidt Type N,,Horizontal,20,40.3,Cube,150.0,150.0,,0.45,,,56.06,56.06,46.53,
Szilagyi (2013b),MV_C249,Hungary,Cube - Laboratory,180,FALSE,Original Schmidt Type N,,Horizontal,20,42.9,Cube,150.0,150.0,,0.45,,,59.03,59.03,48.99,
Szilagyi (2013b),MV_C250,Hungary,Cube - Laboratory,7,FALSE,Original Schmidt Type N,,Horizontal,20,31.1,Cube,150.0,150.0,,0.41,,,36.79,36.79,30.54,
Szilagyi (2013b),MV_C251,Hungary,Cube - Laboratory,14,FALSE,Original Schmidt Type N,,Horizontal,20,38.6,Cube,150.0,150.0,,0.41,,,50.61,50.61,42.01,
Szilagyi (2013b),MV_C252,Hungary,Cube - Laboratory,28,FALSE,Original Schmidt Type N,,Horizontal,20,40.4,Cube,150.0,150.0,,0.41,,,56.27,56.27,46.70,
Szilagyi (2013b),MV_C253,Hungary,Cube - Laboratory,56,FALSE,Original Schmidt Type N,,Horizontal,20,40.6,Cube,150.0,150.0,,0.41,,,64.41,64.41,53.46,
Szilagyi (2013b),MV_C254,Hungary,Cube - Laboratory,90,FALSE,Original Schmidt Type N,,Horizontal,20,41.9,Cube,150.0,150.0,,0.41,,,67.19,67.19,56.09,
Szilagyi (2013b),MV_C255,Hungary,Cube - Laboratory,180,FALSE,Original Schmidt Type N,,Horizontal,20,45.3,Cube,150.0,150.0,,0.41,,,74.40,74.40,63.30,
Szilagyi (2013b),MV_C256,Hungary,Cube - Laboratory,7,FALSE,Original Schmidt Type N,,Horizontal,20,34.3,Cube,150.0,150.0,,0.38,,,39.22,39.22,32.55,
Szilagyi (2013b),MV_C257,Hungary,Cube - Laboratory,14,FALSE,Original Schmidt Type N,,Horizontal,20,40.5,Cube,150.0,150.0,,0.38,,,50.08,50.08,41.57,
